Task ID,difficulty,pearl_level,novelty,quality_score,passes_hash
0.94.0,0.0,1,0.3286837,0.1657367408275604,False
0.94.1,0.0,1,0.3286837,0.1657367408275604,False
0.94.2,0.0,1,0.3286837,0.1657367408275604,False
0.94.3,0.0,1,0.3286837,0.1657367408275604,False
0.94.4,0.0,1,0.3286837,0.1657367408275604,False
0.95.0,0.0,1,0.32717872,0.16543574482202528,False
0.95.1,0.0,1,0.32717872,0.16543574482202528,False
0.95.2,0.0,1,0.32717872,0.16543574482202528,False
0.95.3,0.0,1,0.32717872,0.16543574482202528,False
0.95.4,0.0,1,0.32718062,0.16543612480163572,False
0.96.0,0.0,1,0.37311187,0.17462237775325773,False
0.96.1,0.0,1,0.37311187,0.17462237775325773,False
0.96.2,0.0,1,0.37311187,0.17462237775325773,False
0.96.3,0.0,1,0.37311143,0.17462228834629057,False
0.96.4,0.0,1,0.37311143,0.17462228834629057,False
0.97.0,0.0,1,0.5802386,0.21604771763086317,False
0.97.1,0.0,1,0.5802386,0.21604771763086317,False
0.97.2,0.0,1,0.5802386,0.21604771763086317,False
0.97.3,0.0,1,0.5802386,0.21604771763086317,False
0.97.4,0.0,1,0.5802386,0.21604771763086317,False
0.98.0,0.0,1,0.3286837,0.1657367408275604,False
0.98.1,0.0,1,0.3286837,0.1657367408275604,False
0.98.2,0.0,1,0.3286837,0.1657367408275604,False
0.98.3,0.0,1,0.3286837,0.1657367408275604,False
0.98.4,0.0,1,0.3286837,0.1657367408275604,False
0.99.0,0.0,1,0.37432927,0.1748658552765846,False
0.99.1,0.0,1,0.37432975,0.17486595213413236,False
0.99.2,0.0,1,0.37432975,0.17486595213413236,False
0.99.3,0.0,1,0.37432975,0.17486595213413236,False
0.99.4,0.0,1,0.37432927,0.1748658552765846,False
1.0.0,0.0,1,0.33887073,0.1677741467952728,False
0.100.0,0.0,1,0.3919156,0.1783831179141998,False
0.100.1,0.0,1,0.3919156,0.1783831179141998,False
1.0.1,0.0,1,0.33887073,0.1677741467952728,False
1.0.2,0.0,1,0.33887073,0.1677741467952728,False
0.100.2,0.0,1,0.3919156,0.1783831179141998,False
0.100.3,0.0,1,0.3919156,0.1783831179141998,False
1.0.3,0.0,1,0.33887073,0.1677741467952728,False
1.0.4,0.0,1,0.33887306,0.1677746161818504,False
0.100.4,0.0,1,0.39191258,0.17838251441717146,False
0.101.0,0.0,1,0.47635847,0.1952716991305351,False
1.1.0,0.0,1,0.39989972,0.1799799486994743,False
1.1.1,0.0,1,0.39990342,0.1799806863069534,False
0.101.1,0.0,1,0.47635892,0.19527178853750227,False
0.101.2,0.0,1,0.47635892,0.19527178853750227,False
1.1.2,0.0,1,0.39990342,0.1799806863069534,False
1.1.3,0.0,1,0.39990342,0.1799806863069534,False
0.101.3,0.0,1,0.47635892,0.19527178853750227,False
0.101.4,0.0,1,0.47635892,0.19527178853750227,False
1.1.4,0.0,1,0.39990342,0.1799806863069534,False
1.2.0,0.0,1,0.30635354,0.16127071008086202,False
0.102.0,0.0,1,0.4264554,0.18529108017683027,False
0.102.1,0.0,1,0.4264554,0.18529108017683027,False
1.2.1,0.0,1,0.30635265,0.1612705312669277,False
0.102.2,0.0,1,0.4264554,0.18529108017683027,False
1.2.2,0.0,1,0.30635265,0.1612705312669277,False
1.2.3,0.0,1,0.30635265,0.1612705312669277,False
0.102.3,0.0,1,0.4264554,0.18529108017683027,False
0.102.4,0.0,1,0.4264554,0.18529108017683027,False
1.2.4,0.0,1,0.30635265,0.1612705312669277,False
1.3.0,0.0,1,0.33457896,0.1669157952070236,False
0.103.0,0.0,1,0.37962648,0.17592529803514478,False
0.103.1,0.0,1,0.37962648,0.17592529803514478,False
1.3.1,0.0,1,0.33457896,0.1669157952070236,False
1.3.2,0.0,1,0.33457896,0.1669157952070236,False
0.103.2,0.0,1,0.37962648,0.17592529803514478,False
0.103.3,0.0,1,0.37962648,0.17592529803514478,False
1.3.3,0.0,1,0.33457896,0.1669157952070236,False
1.3.4,0.0,1,0.33457896,0.1669157952070236,False
0.103.4,0.0,1,0.37962648,0.17592529803514478,False
0.104.0,0.0,1,0.4427439,0.18854877948760984,False
1.4.0,0.0,1,0.45242485,0.19048496931791303,False
1.4.1,0.0,1,0.45242485,0.19048496931791303,False
0.104.1,0.0,1,0.4427439,0.18854877948760984,False
0.104.2,0.0,1,0.4427439,0.18854877948760984,False
1.4.2,0.0,1,0.45242485,0.19048496931791303,False
1.4.3,0.0,1,0.45242485,0.19048496931791303,False
0.104.3,0.0,1,0.4427439,0.18854877948760984,False
1.4.4,0.0,1,0.45242485,0.19048496931791303,False
0.104.4,0.0,1,0.4427439,0.18854877948760984,False
0.105.0,0.0,1,0.4189289,0.18378577977418897,False
1.5.0,0.0,1,0.5130122,0.2026024371385574,False
1.5.1,0.0,1,0.5130122,0.2026024371385574,False
0.105.1,0.0,1,0.4189289,0.18378577977418897,False
0.105.2,0.0,1,0.4189289,0.18378577977418897,False
1.5.2,0.0,1,0.5130122,0.2026024371385574,False
0.105.3,0.0,1,0.4189289,0.18378577977418897,False
1.5.3,0.0,1,0.5130122,0.2026024371385574,False
1.5.4,0.0,1,0.5130122,0.2026024371385574,False
0.105.4,0.0,1,0.4189289,0.18378577977418897,False
0.106.0,0.0,1,0.35288194,0.17057639211416242,False
1.6.0,0.0,1,0.32568952,0.16513790786266325,False
1.6.1,0.0,1,0.32568952,0.16513790786266325,False
0.106.1,0.0,1,0.35288194,0.17057639211416242,False
1.6.2,0.0,1,0.32568952,0.16513790786266325,False
0.106.2,0.0,1,0.35288194,0.17057639211416242,False
1.6.3,0.0,1,0.32568952,0.16513790786266325,False
0.106.3,0.0,1,0.35288194,0.17057639211416242,False
0.106.4,0.0,1,0.35288194,0.17057639211416242,False
1.6.4,0.0,1,0.32568952,0.16513790786266325,False
1.7.0,0.0,1,0.3254819,0.165096378326416,False
0.107.0,0.0,1,0.3034627,0.16069254502654073,False
1.7.1,0.0,1,0.3254819,0.165096378326416,False
0.107.1,0.0,1,0.3034627,0.16069254502654073,False
1.7.2,0.0,1,0.3254819,0.165096378326416,False
0.107.2,0.0,1,0.3034627,0.16069254502654073,False
1.7.3,0.0,1,0.3254819,0.165096378326416,False
0.107.3,0.0,1,0.3034627,0.16069254502654073,False
1.7.4,0.0,1,0.3254819,0.165096378326416,False
0.107.4,0.0,1,0.3034627,0.16069254502654073,False
0.108.0,0.0,1,0.23726398,0.14745279625058172,False
1.8.0,0.0,1,0.14086565,0.1281731318682432,False
0.108.1,0.0,1,0.23726398,0.14745279625058172,False
1.8.1,0.0,1,0.14086565,0.1281731318682432,False
0.108.2,0.0,1,0.23726398,0.14745279625058172,False
1.8.2,0.0,1,0.14086565,0.1281731318682432,False
1.8.3,0.0,1,0.14086565,0.1281731318682432,False
0.108.3,0.0,1,0.23726398,0.14745279625058172,False
1.8.4,0.0,1,0.14086565,0.1281731318682432,False
0.108.4,0.0,1,0.23726398,0.14745279625058172,False
0.109.0,0.0,1,0.17917727,0.13583545610308645,False
1.9.0,0.0,1,0.3342541,0.16685081869363783,False
1.9.1,0.0,1,0.3342541,0.16685081869363783,False
0.109.1,0.0,1,0.17917727,0.13583545610308645,False
0.109.2,0.0,1,0.17917727,0.13583545610308645,False
1.9.2,0.0,1,0.3342541,0.16685081869363783,False
1.9.3,0.0,1,0.3342541,0.16685081869363783,False
0.109.3,0.0,1,0.17917727,0.13583545610308645,False
0.109.4,0.0,1,0.17917727,0.13583545610308645,False
1.9.4,0.0,1,0.3342541,0.16685081869363783,False
1.10.0,0.0,1,0.38300413,0.17660082727670667,False
0.110.0,0.0,1,0.049306408,0.10986128207296132,False
0.110.1,0.0,1,0.049306408,0.10986128207296132,False
1.10.1,0.0,1,0.38300413,0.17660082727670667,False
1.10.2,0.0,1,0.3830037,0.1766007453203201,False
0.110.2,0.0,1,0.049306408,0.10986128207296132,False
0.110.3,0.0,1,0.049306408,0.10986128207296132,False
1.10.3,0.0,1,0.3830037,0.1766007453203201,False
1.10.4,0.0,1,0.3830037,0.1766007453203201,False
0.110.4,0.0,1,0.049306408,0.10986128207296132,False
0.111.0,0.0,1,0.05999416,0.11199883222579955,False
1.11.0,0.0,1,0.25137922,0.15027584359049795,False
1.11.1,0.0,1,0.25137922,0.15027584359049795,False
0.111.1,0.0,1,0.05999416,0.11199883222579955,False
0.111.2,0.0,1,0.05999416,0.11199883222579955,False
1.11.2,0.0,1,0.25137922,0.15027584359049795,False
1.11.3,0.0,1,0.25137922,0.15027584359049795,False
0.111.3,0.0,1,0.05999416,0.11199883222579955,False
0.111.4,0.0,1,0.05999416,0.11199883222579955,False
1.11.4,0.0,1,0.25137922,0.15027584359049795,False
1.12.0,0.0,1,0.41262123,0.18252424746751783,False
0.112.0,0.0,1,0.32643333,0.16528666615486143,False
0.112.1,0.0,1,0.32643333,0.16528666615486143,False
1.12.1,0.0,1,0.41261846,0.18252369612455366,False
1.12.2,0.0,1,0.41261846,0.18252369612455366,False
0.112.2,0.0,1,0.32643285,0.16528656929731367,False
0.112.3,0.0,1,0.32643285,0.16528656929731367,False
1.12.3,0.0,1,0.41262123,0.18252424746751783,False
1.12.4,0.0,1,0.41262123,0.18252424746751783,False
0.112.4,0.0,1,0.32643285,0.16528656929731367,False
0.113.0,0.0,1,0.3860996,0.17721992582082746,False
1.13.0,0.0,1,0.47046182,0.19409236162900922,False
1.13.1,0.0,1,0.47046182,0.19409236162900922,False
0.113.1,0.0,1,0.3860996,0.17721992582082746,False
0.113.2,0.0,1,0.3860996,0.17721992582082746,False
1.13.2,0.0,1,0.47046182,0.19409236162900922,False
1.13.3,0.0,1,0.47046182,0.19409236162900922,False
0.113.3,0.0,1,0.3860996,0.17721992582082746,False
0.113.4,0.0,1,0.3860996,0.17721992582082746,False
1.13.4,0.0,1,0.47046182,0.19409236162900922,False
1.14.0,0.0,1,0.38565934,0.17713186740875242,False
0.114.0,0.0,1,0.30059132,0.16011826545000074,False
1.14.1,0.0,1,0.38565934,0.17713186740875242,False
0.114.1,0.0,1,0.30059132,0.16011826545000074,False
0.114.2,0.0,1,0.30059132,0.16011826545000074,False
1.14.2,0.0,1,0.38565934,0.17713186740875242,False
1.14.3,0.0,1,0.38565934,0.17713186740875242,False
0.114.3,0.0,1,0.30059132,0.16011826545000074,False
0.114.4,0.0,1,0.30059132,0.16011826545000074,False
1.14.4,0.0,1,0.38565934,0.17713186740875242,False
1.15.0,0.0,1,0.31159952,0.16231990456581114,False
0.115.0,0.0,1,0.49649525,0.1992990508675575,True
0.115.1,0.0,1,0.49649525,0.1992990508675575,True
1.15.1,0.0,1,0.31159952,0.16231990456581114,False
1.15.2,0.0,1,0.31159952,0.16231990456581114,False
0.115.2,0.0,1,0.49649525,0.1992990508675575,True
0.115.3,0.0,1,0.49649525,0.1992990508675575,True
1.15.3,0.0,1,0.31159908,0.16231981515884397,False
1.15.4,0.0,1,0.31159908,0.16231981515884397,False
0.115.4,0.0,1,0.49649525,0.1992990508675575,True
0.116.0,0.0,1,0.31301343,0.16260269135236738,False
1.16.0,0.0,1,0.42808527,0.18561705797910688,False
1.16.1,0.0,1,0.42808527,0.18561705797910688,False
0.116.1,0.0,1,0.31301343,0.16260269135236738,False
0.116.2,0.0,1,0.31301343,0.16260269135236738,False
1.16.2,0.0,1,0.42808527,0.18561705797910688,False
1.16.3,0.0,1,0.42808527,0.18561705797910688,False
0.116.3,0.0,1,0.31301343,0.16260269135236738,False
0.116.4,0.0,1,0.31301343,0.16260269135236738,False
1.16.4,0.0,1,0.42808527,0.18561705797910688,False
1.17.0,0.0,1,0.4150431,0.18300861716270445,False
0.117.0,0.0,1,0.09679711,0.11935942284762859,False
0.117.1,0.0,1,0.09679711,0.11935942284762859,False
1.17.1,0.0,1,0.41504496,0.1830089971423149,False
0.117.2,0.0,1,0.09679711,0.11935942284762859,False
1.17.2,0.0,1,0.41504496,0.1830089971423149,False
1.17.3,0.0,1,0.41504496,0.1830089971423149,False
0.117.3,0.0,1,0.09679711,0.11935942284762859,False
0.117.4,0.0,1,0.09679711,0.11935942284762859,False
1.17.4,0.0,1,0.4150431,0.18300861716270445,False
1.18.0,0.0,1,0.20204107,0.14040821641683576,False
0.118.0,0.0,1,0.29981554,0.1599631071090698,False
0.118.1,0.0,1,0.29981554,0.1599631071090698,False
1.18.1,0.0,1,0.20204107,0.14040821641683576,False
0.118.2,0.0,1,0.29981554,0.1599631071090698,False
1.18.2,0.0,1,0.20204107,0.14040821641683576,False
1.18.3,0.0,1,0.20204107,0.14040821641683576,False
0.118.3,0.0,1,0.29981554,0.1599631071090698,False
0.118.4,0.0,1,0.29981554,0.1599631071090698,False
1.18.4,0.0,1,0.20203876,0.14040775448083875,False
1.19.0,0.0,1,0.37485436,0.17497087121009824,False
0.119.0,0.0,1,0.48151293,0.19630259126424787,False
0.119.1,0.0,1,0.48151293,0.19630259126424787,False
1.19.1,0.0,1,0.37485436,0.17497087121009824,False
1.19.2,0.0,1,0.37485436,0.17497087121009824,False
0.119.2,0.0,1,0.48151293,0.19630259126424787,False
0.119.3,0.0,1,0.48151293,0.19630259126424787,False
1.19.3,0.0,1,0.37485436,0.17497087121009824,False
1.19.4,0.0,1,0.37485436,0.17497087121009824,False
0.119.4,0.0,1,0.48151293,0.19630259126424787,False
0.120.0,0.0,1,0.5717454,0.2143490821123123,False
1.20.0,0.0,1,0.27718577,0.15543715506792066,True
1.20.1,0.0,1,0.27718577,0.15543715506792066,True
0.120.1,0.0,1,0.5717454,0.2143490821123123,False
0.120.2,0.0,1,0.5717454,0.2143490821123123,False
1.20.2,0.0,1,0.27718624,0.15543724820017812,True
1.20.3,0.0,1,0.27718624,0.15543724820017812,True
0.120.3,0.0,1,0.5717454,0.2143490821123123,False
0.120.4,0.0,1,0.5717454,0.2143490821123123,False
1.20.4,0.0,1,0.27718624,0.15543724820017812,True
1.21.0,0.0,1,0.45672894,0.19134578704833982,False
0.121.0,0.0,1,0.32358927,0.16471785157918928,False
0.121.1,0.0,1,0.32358927,0.16471785157918928,False
1.21.1,0.0,1,0.45672894,0.19134578704833982,False
1.21.2,0.0,1,0.45672894,0.19134578704833982,False
0.121.2,0.0,1,0.32358927,0.16471785157918928,False
0.121.3,0.0,1,0.32358927,0.16471785157918928,False
1.21.3,0.0,1,0.45672706,0.19134541451930998,False
1.21.4,0.0,1,0.45672706,0.19134541451930998,False
0.121.4,0.0,1,0.32358927,0.16471785157918928,False
0.122.0,0.0,1,0.39768082,0.17953616231679914,False
1.22.0,0.0,1,0.43652657,0.18730531483888624,False
1.22.1,0.0,1,0.43652657,0.18730531483888624,False
0.122.1,0.0,1,0.39768082,0.17953616231679914,False
0.122.2,0.0,1,0.39768082,0.17953616231679914,False
1.22.2,0.0,1,0.43652657,0.18730531483888624,False
1.22.3,0.0,1,0.43652657,0.18730531483888624,False
0.122.3,0.0,1,0.39768082,0.17953616231679914,False
0.122.4,0.0,1,0.39768082,0.17953616231679914,False
1.22.4,0.0,1,0.43652657,0.18730531483888624,False
1.23.0,0.0,1,0.34609228,0.16921845674514768,False
0.123.0,0.0,1,0.3699469,0.17398938387632368,False
0.123.1,0.0,1,0.3699469,0.17398938387632368,False
1.23.1,0.0,1,0.34609228,0.16921845674514768,False
1.23.2,0.0,1,0.3460914,0.16921827793121336,False
0.123.2,0.0,1,0.36994758,0.17398951798677442,False
0.123.3,0.0,1,0.36994758,0.17398951798677442,False
1.23.3,0.0,1,0.3460914,0.16921827793121336,False
1.23.4,0.0,1,0.34609228,0.16921845674514768,False
0.123.4,0.0,1,0.3699469,0.17398938387632368,False
0.124.0,0.0,1,0.08301668,0.11660333573818206,False
1.24.0,0.0,1,0.47864154,0.19572830796241758,False
1.24.1,0.0,1,0.47864223,0.19572844952344892,False
0.124.1,0.0,1,0.08301668,0.11660333573818206,False
0.124.2,0.0,1,0.08301668,0.11660333573818206,False
1.24.2,0.0,1,0.47864223,0.19572844952344892,False
1.24.3,0.0,1,0.47864223,0.19572844952344892,False
0.124.3,0.0,1,0.08301668,0.11660333573818206,False
0.124.4,0.0,1,0.08301668,0.11660333573818206,False
1.24.4,0.0,1,0.47864223,0.19572844952344892,False
1.25.0,0.0,1,0.41595024,0.18319004625082014,False
0.125.0,0.0,1,0.42289308,0.18457861840724943,False
0.125.1,0.0,1,0.42289308,0.18457861840724943,False
1.25.1,0.0,1,0.41595024,0.18319004625082014,False
1.25.2,0.0,1,0.41595024,0.18319004625082014,False
0.125.2,0.0,1,0.42289308,0.18457861840724943,False
1.25.3,0.0,1,0.41595024,0.18319004625082014,False
0.125.3,0.0,1,0.42289308,0.18457861840724943,False
0.125.4,0.0,1,0.42289308,0.18457861840724943,False
1.25.4,0.0,1,0.41595024,0.18319004625082014,False
1.26.0,0.0,1,0.21934284,0.14386856779456136,False
0.126.0,0.0,1,0.41143602,0.1822872072458267,False
0.126.1,0.0,1,0.41143602,0.1822872072458267,False
1.26.1,0.0,1,0.21934284,0.14386856779456136,False
1.26.2,0.0,1,0.21934284,0.14386856779456136,False
0.126.2,0.0,1,0.41143602,0.1822872072458267,False
0.126.3,0.0,1,0.41143602,0.1822872072458267,False
1.26.3,0.0,1,0.21934284,0.14386856779456136,False
0.126.4,0.0,1,0.4114353,0.18228706568479536,False
1.26.4,0.0,1,0.21934284,0.14386856779456136,False
1.27.0,0.0,1,0.34900722,0.16980144232511518,False
0.127.0,0.0,1,0.31745306,0.16349061429500578,False
1.27.1,0.0,1,0.34900722,0.16980144232511518,False
0.127.1,0.0,1,0.31745306,0.16349061429500578,False
1.27.2,0.0,1,0.34900722,0.16980144232511518,False
0.127.2,0.0,1,0.31745306,0.16349061429500578,False
0.127.3,0.0,1,0.31745306,0.16349061429500578,False
1.27.3,0.0,1,0.34900722,0.16980144232511518,False
1.27.4,0.0,1,0.34900722,0.16980144232511518,False
0.127.4,0.0,1,0.31745306,0.16349061429500578,False
1.28.0,0.0,1,0.23267654,0.14653530940413473,False
0.128.0,0.0,1,0.34974086,0.169948174059391,False
1.28.1,0.0,1,0.23267654,0.14653530940413473,False
0.128.1,0.0,1,0.34974086,0.169948174059391,False
0.128.2,0.0,1,0.34974086,0.169948174059391,False
1.28.2,0.0,1,0.23267654,0.14653530940413473,False
1.28.3,0.0,1,0.23267654,0.14653530940413473,False
0.128.3,0.0,1,0.34974086,0.169948174059391,False
1.28.4,0.0,1,0.23267654,0.14653530940413473,False
0.128.4,0.0,1,0.34974086,0.169948174059391,False
1.29.0,0.0,1,0.399342,0.17986839860677717,False
0.129.0,0.0,1,0.48084003,0.19616800397634504,False
0.129.1,0.0,1,0.48084003,0.19616800397634504,False
1.29.1,0.0,1,0.399342,0.17986839860677717,False
1.29.2,0.0,1,0.399342,0.17986839860677717,False
0.129.2,0.0,1,0.48083887,0.19616777300834654,False
0.129.3,0.0,1,0.48083887,0.19616777300834654,False
1.29.3,0.0,1,0.399342,0.17986839860677717,False
1.29.4,0.0,1,0.399342,0.17986839860677717,False
0.129.4,0.0,1,0.48084003,0.19616800397634504,False
1.30.0,0.0,1,0.46827677,0.19365535527467725,False
0.130.0,0.0,1,0.27460566,0.15492113158106802,False
0.130.1,0.0,1,0.27460566,0.15492113158106802,False
1.30.1,0.0,1,0.46827677,0.19365535527467725,False
0.130.2,0.0,1,0.27460566,0.15492113158106802,False
1.30.2,0.0,1,0.46827677,0.19365535527467725,False
1.30.3,0.0,1,0.46827677,0.19365535527467725,False
0.130.3,0.0,1,0.27460566,0.15492113158106802,False
0.130.4,0.0,1,0.27460566,0.15492113158106802,False
1.30.4,0.0,1,0.46827677,0.19365535527467725,False
1.31.0,0.0,1,0.39732957,0.17946591824293134,False
0.131.0,0.0,1,0.16684018,0.1333680361509323,False
0.131.1,0.0,1,0.16684018,0.1333680361509323,False
1.31.1,0.0,1,0.39732957,0.17946591824293134,False
1.31.2,0.0,1,0.39732957,0.17946591824293134,False
0.131.2,0.0,1,0.16684018,0.1333680361509323,False
0.131.3,0.0,1,0.16684018,0.1333680361509323,False
1.31.3,0.0,1,0.39732957,0.17946591824293134,False
1.31.4,0.0,1,0.39732957,0.17946591824293134,False
0.131.4,0.0,1,0.16684018,0.1333680361509323,False
0.132.0,0.0,1,0.37225872,0.17445174455642698,False
1.32.0,0.0,1,0.33231327,0.1664626583456993,False
1.32.1,0.0,1,0.33231327,0.1664626583456993,False
0.132.1,0.0,1,0.37225917,0.17445183396339414,False
0.132.2,0.0,1,0.37225917,0.17445183396339414,False
1.32.2,0.0,1,0.33231306,0.1664626136422157,False
1.32.3,0.0,1,0.33231306,0.1664626136422157,False
0.132.3,0.0,1,0.37225917,0.17445183396339414,False
0.132.4,0.0,1,0.37225917,0.17445183396339414,False
1.32.4,0.0,1,0.33231327,0.1664626583456993,False
1.33.0,0.0,1,0.21320269,0.1426405370235443,False
0.133.0,0.0,1,0.6196418,0.22392836064100263,False
1.33.1,0.0,1,0.21320176,0.14264035448431966,False
0.133.1,0.0,1,0.6196418,0.22392836064100263,False
1.33.2,0.0,1,0.21320176,0.14264035448431966,False
0.133.2,0.0,1,0.6196418,0.22392836064100263,False
0.133.3,0.0,1,0.6196418,0.22392836064100263,False
1.33.3,0.0,1,0.21320176,0.14264035448431966,False
1.33.4,0.0,1,0.21320176,0.14264035448431966,False
0.133.4,0.0,1,0.6196418,0.22392836064100263,False
0.134.0,0.0,1,0.39933136,0.17986627519130705,False
1.34.0,0.0,1,0.31568626,0.16313725560903547,False
0.134.1,0.0,1,0.39933205,0.1798664093017578,False
1.34.1,0.0,1,0.31568602,0.1631372034549713,False
1.34.2,0.0,1,0.31568602,0.1631372034549713,False
0.134.2,0.0,1,0.39933205,0.1798664093017578,False
0.134.3,0.0,1,0.39933136,0.17986627519130705,False
1.34.3,0.0,1,0.31568554,0.16313710659742353,False
0.134.4,0.0,1,0.39932808,0.17986561954021452,False
1.34.4,0.0,1,0.31568554,0.16313710659742353,False
0.135.0,0.0,1,0.31833497,0.16366699188947675,True
1.35.0,0.0,1,0.31585237,0.16317047774791715,False
1.35.1,0.0,1,0.31585237,0.16317047774791715,False
0.135.1,0.0,1,0.31833634,0.16366726756095884,True
1.35.2,0.0,1,0.31585237,0.16317047774791715,False
0.135.2,0.0,1,0.31833634,0.16366726756095884,True
0.135.3,0.0,1,0.31833634,0.16366726756095884,True
1.35.3,0.0,1,0.31585237,0.16317047774791715,False
0.135.4,0.0,1,0.31833634,0.16366726756095884,True
1.35.4,0.0,1,0.31585237,0.16317047774791715,False
0.136.0,0.0,1,0.35544494,0.17108899205923078,False
1.36.0,0.0,1,0.43427202,0.1868544057011604,False
1.36.1,0.0,1,0.43427202,0.1868544057011604,False
0.136.1,0.0,1,0.35544494,0.17108899205923078,False
1.36.2,0.0,1,0.43427202,0.1868544057011604,False
0.136.2,0.0,1,0.35544494,0.17108899205923078,False
0.136.3,0.0,1,0.35544494,0.17108899205923078,False
1.36.3,0.0,1,0.43427202,0.1868544057011604,False
0.136.4,0.0,1,0.35544494,0.17108899205923078,False
1.36.4,0.0,1,0.43427202,0.1868544057011604,False
1.37.0,0.0,1,0.3866673,0.17733346521854398,False
0.137.0,0.0,1,0.228353,0.14567059874534605,True
0.137.1,0.0,1,0.228353,0.14567059874534605,True
1.37.1,0.0,1,0.3866673,0.17733346521854398,False
1.37.2,0.0,1,0.3866673,0.17733346521854398,False
0.137.2,0.0,1,0.228353,0.14567059874534605,True
0.137.3,0.0,1,0.228353,0.14567059874534605,True
1.37.3,0.0,1,0.3866673,0.17733346521854398,False
0.137.4,0.0,1,0.228353,0.14567059874534605,True
1.37.4,0.0,1,0.3866673,0.17733346521854398,False
1.38.0,0.0,1,0.2711886,0.15423771962523458,False
